generation,trial,epoch,propertyType,property
4,17,12,tA,46.98598799284082
4,17,13,tD,9.637499619973823
4,17,13,tE,7.1093412158079445
4,17,13,tA,36.95117369573563
4,17,14,tD,10.549122949596494
4,17,14,tE,7.128462039632723
4,17,14,tA,33.824511778744636
4,17,15,tD,10.259989295620471
4,17,15,tE,6.981106193736196
4,17,15,tA,34.340718011022545
4,17,16,tD,10.256518296897411
4,17,16,tE,6.391526825260371
4,17,16,tA,31.630671845457982
4,17,17,tD,10.119747038930655
4,17,17,tE,6.031362505862489
4,17,17,tA,31.312762253859546
4,17,18,tD,10.223324621561915
4,17,18,tE,6.128876372007653
4,17,18,tA,31.447801592352334
4,17,19,tD,9.643495234660804
4,17,19,tE,6.350316243479028
4,17,19,tA,32.726815168978646
4,17,20,tD,9.74400661047548
4,17,20,tE,6.227872641291469
4,17,20,tA,30.922169916448183
5,17,-1,e,0.39012656354081854
5,17,-1,c,0.7347943878515867
5,17,-1,s,0.31640625
5,17,1,tD,24.36005772650242
5,17,1,tE,20.114790841937065
5,17,1,tA,199.9364404976368
5,17,2,tD,15.675538934767246
5,17,2,tE,11.420236330479383
5,17,2,tA,133.1096389517188
5,17,3,tD,11.940676432102919
5,17,3,tE,7.769283662550151
5,17,3,tA,92.11462677642703
5,17,4,tD,10.636301070451736
5,17,4,tE,7.207268950063735
5,17,4,tA,85.41776336543262
5,17,5,tD,10.114563124254346
5,17,5,tE,6.579204224981368
5,17,5,tA,78.25057824049145
5,17,6,tD,10.001163978129625
5,17,6,tE,6.385392392752692
5,17,6,tA,68.58235925016925
5,17,7,tD,9.873929711058736
5,17,7,tE,6.248841570224613
5,17,7,tA,63.84755751839839
5,17,8,tD,8.971411973703653
5,17,8,tE,5.36600890243426
5,17,8,tA,52.431628989987075
5,17,9,tD,8.776694231317379
5,17,9,tE,5.577069787308574
5,17,9,tA,38.6048024588963
5,17,10,tD,8.911042154883035
5,17,10,tE,5.955253792926669
5,17,10,tA,34.32095563272014
5,17,11,tD,8.270510438131168
5,17,11,tE,5.967589727370068
5,17,11,tA,32.14418369415216
5,17,12,tD,8.736031996435486
5,17,12,tE,5.848426153301261
5,17,12,tA,28.71087983637699
5,17,13,tD,8.505471519485582
5,17,13,tE,5.420963823795319
5,17,13,tA,27.25847755241557
5,17,14,tD,8.777895539416932
5,17,14,tE,5.901600579323713
5,17,14,tA,27.081525787274586
5,17,15,tD,8.00964344816748
5,17,15,tE,5.156992765259929
5,17,15,tA,25.793125155149028
5,17,16,tD,8.081597274984233
5,17,16,tE,5.046654071426019
5,17,16,tA,25.836442774394527
5,17,17,tD,8.118251254432835
5,17,17,tE,4.687477887724526
5,17,17,tA,24.928077261371072
5,17,18,tD,8.632086950645316
5,17,18,tE,4.973768783092964
5,17,18,tA,25.88654775332543
5,17,19,tD,8.39258822397096
5,17,19,tE,4.819188769324683
5,17,19,tA,26.852237428189255
5,17,20,tD,8.175550141371787
5,17,20,tE,5.322328899055719
5,17,20,tA,28.198865993443178
6,17,-1,e,0.4799299336343226
6,17,-1,c,0.8419165443259339
6,17,-1,s,0.525390625
6,17,1,tD,24.424447029829025
6,17,1,tE,21.84571796655655
6,17,1,tA,199.4264854490757
6,17,2,tD,18.339537482708693
6,17,2,tE,14.430702956393361
6,17,2,tA,150.2975572310388
6,17,3,tD,13.355458728969097
6,17,3,tE,9.248333849012852
6,17,3,tA,104.65455023571849
6,17,4,tD,9.965902932919562
6,17,4,tE,6.8352253725752234
6,17,4,tA,81.80409521702677
6,17,5,tD,9.059634343720973
6,17,5,tE,6.221883479505777
6,17,5,tA,72.08420072076842
6,17,6,tD,7.810452114790678
6,17,6,tE,5.66551314201206
6,17,6,tA,65.6424791207537
6,17,7,tD,6.724142154678702
6,17,7,tE,4.721313382964581
6,17,7,tA,48.83229970897082
6,17,8,tD,6.004408476641402
6,17,8,tE,3.8070762378629297
6,17,8,tA,38.63823858264368
6,17,9,tD,5.027633055811748
6,17,9,tE,3.135281271766871
6,17,9,tA,27.05134259967599
6,17,10,tD,5.171664839610457
6,17,10,tE,2.9316871932242066
6,17,10,tA,27.65194685012102
6,17,11,tD,4.739443932892755
6,17,11,tE,2.8143035082612187
6,17,11,tA,25.744517988117877
6,17,12,tD,4.9483422472840175
6,17,12,tE,2.8319767779903486
6,17,12,tA,26.336390645534266
6,17,13,tD,5.115850516129285
6,17,13,tE,2.5436158584197983
6,17,13,tA,25.985481126001105
6,17,14,tD,5.000891875009984
6,17,14,tE,2.518537427764386
6,17,14,tA,25.354136825888418
6,17,15,tD,4.9949543991242535
6,17,15,tE,2.8704198010382243
6,17,15,tA,27.197789746162016
6,17,16,tD,5.015805455856025
6,17,16,tE,2.465614012849983
6,17,16,tA,24.254052048083395
6,17,17,tD,4.452530065085739
6,17,17,tE,2.6127239619381726
6,17,17,tA,26.335510615317617
6,17,18,tD,4.7891277828020975
6,17,18,tE,2.625256296072621
6,17,18,tA,24.807158800249454
6,17,19,tD,4.65639773174189
6,17,19,tE,2.66751144756563
6,17,19,tA,25.101605813513743
6,17,20,tD,4.664863347745268
6,17,20,tE,2.5688008855795488
6,17,20,tA,24.690573088708334
7,17,-1,e,0.5016406384920928
7,17,-1,c,0.8624543221939441
7,17,-1,s,0.642578125
7,17,1,tD,24.7773699760437
7,17,1,tE,22.66108088195324
7,17,1,tA,202.78122033178806
7,17,2,tD,15.7510686814785
7,17,2,tE,13.693925708532333
7,17,2,tA,139.37756588496268
7,17,3,tD,11.489600356668234
7,17,3,tE,8.67227978259325
7,17,3,tA,98.72099402081221
7,17,4,tD,8.774434333667159
7,17,4,tE,5.932419839315116
7,17,4,tA,77.88464334607124
7,17,5,tD,6.089388655498624
7,17,5,tE,4.661786405369639
7,17,5,tA,50.83410795929376
7,17,6,tD,5.023876638151705
7,17,6,tE,3.8458383129909635
7,17,6,tA,39.57357352273539
7,17,7,tD,4.534764705225825
7,17,7,tE,2.8861266133608297
7,17,7,tA,29.103497709380463
7,17,8,tD,4.119528196752071
7,17,8,tE,2.230157206300646
7,17,8,tA,25.03724642889574
7,17,9,tD,4.502480955910869
7,17,9,tE,2.2131184501340613
7,17,9,tA,23.887254974164534
7,17,10,tD,4.2369861046317965
7,17,10,tE,2.3231426257407293
7,17,10,tA,24.434656620083842
7,17,11,tD,4.109929837635718
7,17,11,tE,2.36629518866539
7,17,11,tA,23.554933365085162
7,17,12,tD,4.173774732742459
7,17,12,tE,2.2485688376473263
7,17,12,tA,24.052660518005723
7,17,13,tD,4.1427092753583565
7,17,13,tE,2.236398697597906
7,17,13,tA,22.255578050622717
7,17,14,tD,4.388298567733727
7,17,14,tE,2.2348328600637615
7,17,14,tA,22.974099984625354
7,17,15,tD,4.357003545388579
7,17,15,tE,2.0983896441175602
7,17,15,tA,20.865480845153797
7,17,16,tD,3.985760525916703
7,17,16,tE,2.228994574281387
7,17,16,tA,22.921436619071756
7,17,17,tD,4.685614489309955
7,17,17,tE,2.295290940150153
7,17,17,tA,23.283985261819907
7,17,18,tD,4.351561336428858
7,17,18,tE,2.4009780597989447
7,17,18,tA,20.892624159663683
7,17,19,tD,4.2315621136222035
7,17,19,tE,2.0269229884142987
7,17,19,tA,22.03955333662452
7,17,20,tD,4.516833692090586
7,17,20,tE,2.356016469828319
7,17,20,tA,19.949567150964867
8,17,-1,e,0.5944045592480202
8,17,-1,c,0.9066571111599214
8,17,-1,s,0.7255859375
8,17,1,tD,25.0106610506773
8,17,1,tE,23.528587877750397
8,17,1,tA,203.14969746768475
8,17,2,tD,15.549540594220161
8,17,2,tE,13.447413001209497
8,17,2,tA,139.55788821727037
8,17,3,tD,10.256580231711268
8,17,3,tE,8.934830021113157
8,17,3,tA,94.09453923534602
8,17,4,tD,6.720501205418259
8,17,4,tE,5.657702470198274
8,17,4,tA,58.327993490733206
8,17,5,tD,5.421968988375738
8,17,5,tE,4.9761484754271805
8,17,5,tA,47.45523574645631
8,17,6,tD,4.579736273502931
8,17,6,tE,3.4415571754798293
8,17,6,tA,37.95338098844513
8,17,7,tD,3.931921225739643
8,17,7,tE,2.2918506178539246
8,17,7,tA,25.189310887246393
8,17,8,tD,3.489013390848413
8,17,8,tE,2.157418332877569
8,17,8,tA,23.842962353897747
8,17,9,tD,3.397269500652328
8,17,9,tE,2.072706777602434
8,17,9,tA,24.978091933880933
8,17,10,tD,3.150493656983599
8,17,10,tE,1.8827100658090785
8,17,10,tA,23.424378987721866
8,17,11,tD,3.4131582063855603
8,17,11,tE,1.929536330862902
8,17,11,tA,23.923040013411082
8,17,12,tD,3.18583973281784
8,17,12,tE,1.9133775158552453
8,17,12,tA,23.30575112986844
8,17,13,tD,3.2205424876883626
8,17,13,tE,1.5949280677596107
8,17,13,tA,23.68295680609299
8,17,14,tD,3.321891240426339
8,17,14,tE,1.530428636353463
8,17,14,tA,22.144275615282822
8,17,15,tD,3.141590374754742
8,17,15,tE,1.593842086265795
8,17,15,tA,22.62826781909098
8,17,16,tD,2.9755084617063403
8,17,16,tE,1.539677824883256
8,17,16,tA,22.999478350713616
8,17,17,tD,2.8367060234304518
8,17,17,tE,1.8225533821387216
8,17,17,tA,22.95828265872842
8,17,18,tD,2.9989664542954415
8,17,18,tE,1.5836187558306847
8,17,18,tA,22.182092414892395
8,17,19,tD,3.376356061839033
8,17,19,tE,1.4597944682172965
8,17,19,tA,23.110810950020095
8,17,20,tD,2.8905685233185068
8,17,20,tE,1.491956020850921
8,17,20,tA,21.6734525274951
9,17,-1,e,0.6486813213924457
9,17,-1,c,0.8594977413152114
9,17,-1,s,0.7421875
9,17,1,tD,23.856082946062088
9,17,1,tE,21.335448808968067
9,17,1,tA,196.30374746769667
9,17,2,tD,15.936609037220478
9,17,2,tE,12.197809126228094
9,17,2,tA,129.80471434816718
9,17,3,tD,10.21166566759348
9,17,3,tE,7.42464139405638
9,17,3,tA,84.34126012772322
9,17,4,tD,6.844772431999445
9,17,4,tE,5.099187405779958
9,17,4,tA,58.65768761886284
9,17,5,tD,6.123610216658562
9,17,5,tE,4.12220572703518
9,17,5,tA,48.53344681079034
9,17,6,tD,5.5525551898172125
9,17,6,tE,3.2106894683092833
9,17,6,tA,40.66202597744996
9,17,7,tD,4.701598878134973
9,17,7,tE,2.791807760950178
9,17,7,tA,28.690915483399294
9,17,8,tD,4.2721025524660945
9,17,8,tE,2.6239451377186924
9,17,8,tA,26.056373980856733
9,17,9,tD,4.229263266548514
9,17,9,tE,2.407518369029276
9,17,9,tA,25.683434238599148
9,17,10,tD,3.839948455337435
9,17,10,tE,2.3813340053893626
9,17,10,tA,24.481308125075884
9,17,11,tD,3.8209242580924183
9,17,11,tE,2.1572060268372297
9,17,11,tA,23.052047540055355
9,17,12,tD,4.086750727263279
9,17,12,tE,2.3583864343818277
9,17,12,tA,25.625904644140974
9,17,13,tD,4.002107911452185
9,17,13,tE,2.0506212869659066
9,17,13,tA,24.886016514210496
9,17,14,tD,4.1298967527691275
9,17,14,tE,2.161066688830033
9,17,14,tA,22.76844192214776
9,17,15,tD,4.131471098691691
9,17,15,tE,2.306604139157571
9,17,15,tA,22.151688031386584
9,17,16,tD,4.180259166809265
9,17,16,tE,1.8311321837827563
9,17,16,tA,22.765854680154007
9,17,17,tD,3.8943531437253114
9,17,17,tE,1.9510296427179128
9,17,17,tA,21.728405105663114
9,17,18,tD,4.112262294685934
9,17,18,tE,2.1507581438636407
9,17,18,tA,19.349278303197934
9,17,19,tD,4.387712950760033
9,17,19,tE,1.8564287928747945
9,17,19,tA,20.52632754574006
9,17,20,tD,3.9581663783756085
9,17,20,tE,2.456850835675141
9,17,20,tA,21.772264269056905
10,17,-1,e,0.658549823600523
10,17,-1,c,0.8945738915758207
10,17,-1,s,0.6748046875
10,17,1,tD,23.56346522271633
10,17,1,tE,22.80289412289858
10,17,1,tA,195.84268444776535
10,17,2,tD,16.345173195004463
10,17,2,tE,13.285385109484196
10,17,2,tA,131.82038820628077
10,17,3,tD,7.916658526286483
10,17,3,tE,6.707489553838968
10,17,3,tA,77.61580099537969
10,17,4,tD,5.6458204966038465
10,17,4,tE,3.7287540179677308
10,17,4,tA,47.780721579212695
10,17,5,tD,3.884742944035679
10,17,5,tE,2.9120084643363953
10,17,5,tA,29.888290329137817
10,17,6,tD,3.65589673188515
10,17,6,tE,2.559126327279955
10,17,6,tA,26.106545527931303
10,17,7,tD,3.4366292625200003
10,17,7,tE,2.3107833911199123
10,17,7,tA,25.14756287698401
10,17,8,tD,3.539314459776506
10,17,8,tE,2.014693417819217
10,17,8,tA,23.692094309604727
10,17,9,tD,3.611563303275034
10,17,9,tE,2.1256299971137196
10,17,9,tA,24.738776783808134
10,17,10,tD,3.4164265347644687
10,17,10,tE,2.219623629003763
10,17,10,tA,28.435751956072636
10,17,11,tD,3.6649685960728675
10,17,11,tE,1.7790890543255955
10,17,11,tA,23.540577686566394
10,17,12,tD,3.4536126156453975
10,17,12,tE,1.631864980678074
10,17,12,tA,24.549375982023776
10,17,13,tD,3.0752001291839406
10,17,13,tE,1.7193910839268938
10,17,13,tA,24.51348368957406
10,17,14,tD,3.2852319108205847
10,17,14,tE,1.8428413845831528
10,17,14,tA,26.387951808574144
10,17,15,tD,3.540956004173495
10,17,15,tE,1.5449873373145238
10,17,15,tA,23.661508030374534
10,17,16,tD,2.9899665471166372
10,17,16,tE,1.6798700268846005
10,17,16,tA,23.19172247206734
10,17,17,tD,3.300618513923837
10,17,17,tE,1.9480517653282732
10,17,17,tA,25.629716773575637
10,17,18,tD,3.9013709165446926
10,17,18,tE,1.7066588018496986
10,17,18,tA,22.842500377533725
10,17,19,tD,3.364206920436118
10,17,19,tE,1.671606179443188
10,17,19,tA,19.909250328782946
10,17,20,tD,3.364118395271362
10,17,20,tE,1.8571127376926597
10,17,20,tA,21.19250661582919
11,17,-1,e,0.610194162780944
11,17,-1,c,0.8599569164195465
11,17,-1,s,0.7802734375
11,17,1,tD,24.143346786499023
11,17,1,tE,22.973775260150433
11,17,1,tA,202.06379851698875
11,17,2,tD,15.687319686636329
11,17,2,tE,13.115042768418789
11,17,2,tA,136.60570791736245
11,17,3,tD,9.781924216076732
11,17,3,tE,7.227532869204879
11,17,3,tA,85.38944136817008
11,17,4,tD,6.543266957160085
11,17,4,tE,3.913118777330965
11,17,4,tA,54.59682213352062
11,17,5,tD,4.482874043402262
11,17,5,tE,2.4739920934662223
11,17,5,tA,32.08368120691739
11,17,6,tD,3.8070256486535072
11,17,6,tE,1.9910395473707467
11,17,6,tA,26.129154232272413
11,17,7,tD,3.419629567419179
11,17,7,tE,1.6574021561536938
11,17,7,tA,25.359755617915653
11,17,8,tD,2.961766943044495
11,17,8,tE,1.732419430045411
11,17,8,tA,25.621618624893017
11,17,9,tD,3.3948335286113434
11,17,9,tE,1.5105445646913722
11,17,9,tA,23.444948836346157
11,17,10,tD,3.662109624070581
11,17,10,tE,1.66816459572874
11,17,10,tA,23.46746131152031
11,17,11,tD,3.9427096482831985
11,17,11,tE,1.6753397898282856
11,17,11,tA,29.895322906260844
11,17,12,tD,3.5523338733182754
11,17,12,tE,1.721122921386268
11,17,12,tA,26.120327364013065
11,17,13,tD,3.3460177637171
11,17,13,tE,1.6216995626746211
11,17,13,tA,26.242854776326567
11,17,14,tD,3.359269407344982
11,17,14,tE,2.0425734654127154
11,17,14,tA,29.031214648246532
11,17,15,tD,3.3580199597636238
11,17,15,tE,1.4672168850374874
11,17,15,tA,26.078859524219297
11,17,16,tD,3.125823546462925
11,17,16,tE,1.5631672553427052
11,17,16,tA,25.270862247649347
11,17,17,tD,3.4519654237374198
11,17,17,tE,2.0305535309016705
11,17,17,tA,28.14127866353374
11,17,18,tD,3.3392562061781064
11,17,18,tE,2.0009620413475204
11,17,18,tA,29.749974016449414
11,17,19,tD,3.224787664570613
11,17,19,tE,2.048523274002946
11,17,19,tA,30.58861052946304
11,17,20,tD,3.22054464003304
11,17,20,tE,1.5323994848949951
11,17,20,tA,24.903144096315373
12,17,-1,e,0.5549305504157107
12,17,-1,c,0.8314212612744426
12,17,-1,s,0.859375
12,17,1,tD,24.720105916261673
12,17,1,tE,23.48981036245823
12,17,1,tA,203.01516704261303
12,17,2,tD,15.619450818747282
12,17,2,tE,12.650393728166819
12,17,2,tA,136.6368063725531
12,17,3,tD,8.491817494854331
12,17,3,tE,6.5803175419569016
12,17,3,tA,83.84436191990972
12,17,4,tD,6.121577704325318
12,17,4,tE,4.529303708579391
12,17,4,tA,68.09533046325669
12,17,5,tD,4.701127538923174
12,17,5,tE,2.8959329575300217
12,17,5,tA,44.63256152579561
12,17,6,tD,3.6222740532830358
12,17,6,tE,1.9316222141496837
12,17,6,tA,27.933292693342082
12,17,7,tD,3.7366050709970295
12,17,7,tE,1.6580219814786687
12,17,7,tA,24.901205988193396
12,17,8,tD,3.730437733232975
12,17,8,tE,1.4763842350803316
12,17,8,tA,23.517932165239472
12,17,9,tD,3.445724603108829
12,17,9,tE,1.476219299249351
12,17,9,tA,23.88030356320087
12,17,10,tD,3.3246526054572314
12,17,10,tE,1.7456291553098708
12,17,10,tA,24.91417321303743
12,17,11,tD,3.1368449047440663
12,17,11,tE,1.941057049727533
12,17,11,tA,29.751023096672725
12,17,12,tD,3.4180338156875223
12,17,12,tE,1.3123956521158107
12,17,12,tA,25.551304717897438
12,17,13,tD,3.777742150006816
12,17,13,tE,1.363914557325188
12,17,13,tA,24.052312381129013
12,17,14,tD,3.486625040648505
12,17,14,tE,1.4458421294111758
12,17,14,tA,25.012178631848656
12,17,15,tD,3.1782346123363823
12,17,15,tE,1.5510435650649015
12,17,15,tA,21.86659213391249
12,17,16,tD,3.5629023128713015
12,17,16,tE,1.7248542519519106
12,17,16,tA,22.255620783776976
12,17,17,tD,3.498578048311174
12,17,17,tE,1.928322896012105
12,17,17,tA,26.514991656309576
12,17,18,tD,3.358671496724128
12,17,18,tE,2.473867464606883
12,17,18,tA,17.646047740316135
12,17,19,tD,3.3949641697108746
12,17,19,tE,2.6066371909400914
12,17,19,tA,15.783087591902586
12,17,20,tD,3.5415902241220465
12,17,20,tE,3.1656802374200197
12,17,20,tA,13.679540069482755
13,17,-1,e,0.8509856166580317
13,17,-1,c,0.869185479376651
13,17,-1,s,0.638671875
13,17,1,tD,23.966975912451744
13,17,1,tE,22.673765495419502
13,17,1,tA,199.29090304672718
13,17,2,tD,14.501226477324963
13,17,2,tE,12.458260409533978
13,17,2,tA,131.16315228305757
13,17,3,tD,9.03309859894216
13,17,3,tE,8.450505297631025
13,17,3,tA,91.61163483280689
13,17,4,tD,5.682461983291432
13,17,4,tE,5.431746420450509
13,17,4,tA,64.75168416043743
13,17,5,tD,3.168467292212881
13,17,5,tE,3.4560477253980935
13,17,5,tA,35.54647145187482
13,17,6,tD,2.14469774387544
13,17,6,tE,2.880104001611471
13,17,6,tA,27.784007514070254
13,17,7,tD,1.7774036555783823
13,17,7,tE,2.2317680510459468
13,17,7,tA,14.801704190438613
13,17,8,tD,1.3910094491729978
13,17,8,tE,1.8196261571720243
13,17,8,tA,7.272386406271835
13,17,9,tD,1.126058234644006
13,17,9,tE,1.386521010310389
13,17,9,tA,3.1060568797402084
13,17,10,tD,1.0873287578288
13,17,10,tE,1.2540743069839664
13,17,10,tA,2.250795277839643
13,17,11,tD,0.9913383568200516
13,17,11,tE,1.1674086261773482
13,17,11,tA,1.5979556628299179
13,17,12,tD,0.9571750105387764
13,17,12,tE,1.1026029437198304
13,17,12,tA,1.6851086589886108
13,17,13,tD,0.9071716195321642
13,17,13,tE,1.0857217272859998
13,17,13,tA,1.4658188608227647
13,17,14,tD,1.0071378277716576
13,17,14,tE,1.1542917882907204
13,17,14,tA,2.702816318764235
13,17,15,tD,0.9175915400701342
13,17,15,tE,1.2120131005067378
13,17,15,tA,1.5928917761993944
13,17,16,tD,0.9251731732438202
13,17,16,tE,1.0519958051445428
13,17,16,tA,1.4355762389823212
13,17,17,tD,1.0813233035369194
13,17,17,tE,1.3259119058493525
13,17,17,tA,5.531571331528539
13,17,18,tD,0.9911385164086823
13,17,18,tE,1.166466346301604
13,17,18,tA,3.830963690295903
13,17,19,tD,0.8919446353174862
13,17,19,tE,0.9728421737672761
13,17,19,tA,0.8312035862290941
13,17,20,tD,0.9014603633549996
13,17,20,tE,0.912580728327157
13,17,20,tA,0.7885544724485953
14,17,-1,e,0.9901314977919227
14,17,-1,c,0.9911497690340695
14,17,-1,s,0.837890625
14,17,1,tD,22.936922147870064
14,17,1,tE,22.04105496406555
14,17,1,tA,192.5553558319807
14,17,2,tD,13.530305108055472
14,17,2,tE,11.515444142743945
14,17,2,tA,117.04522473551333
14,17,3,tD,8.75954952603206
14,17,3,tE,7.795691494829953
14,17,3,tA,83.84433377208188
14,17,4,tD,6.0526634668931365
14,17,4,tE,5.880734749138355
14,17,4,tA,62.63342780666426
14,17,5,tD,4.51807134388946
14,17,5,tE,4.483178074937314
14,17,5,tA,46.37727000657469
14,17,6,tD,3.2879124050959945
14,17,6,tE,4.065576044144109
14,17,6,tA,39.49493076337967
14,17,7,tD,3.1301197968423367
14,17,7,tE,4.352661599288695
14,17,7,tA,39.40922240715008
14,17,8,tD,2.0394836831837893
14,17,8,tE,3.184827203513123
14,17,8,tA,35.94541534825112
14,17,9,tD,1.0018447695474606
14,17,9,tE,2.361656315450091
14,17,9,tA,22.546810078871204
14,17,10,tD,0.7063311879464891
14,17,10,tE,1.6405870346352458
14,17,10,tA,11.693022385559743
14,17,11,tD,0.5067878943518735
14,17,11,tE,1.4846361939198687
14,17,11,tA,12.026808001857717
14,17,12,tD,0.3718170363572426
14,17,12,tE,1.15896447369596
14,17,12,tA,6.681962065238622
14,17,13,tD,0.36115353122295346
14,17,13,tE,0.8977846976049477
14,17,13,tA,5.967349132231902
14,17,14,tD,0.501817835305701
14,17,14,tE,1.4309300222957972
14,17,14,tA,10.117640067997854
14,17,15,tD,0.4584737419645535
14,17,15,tE,1.4001712360332021
14,17,15,tA,9.943318932440889
14,17,16,tD,0.361721354740439
14,17,16,tE,1.2500554604339413
14,17,16,tA,11.646796090484713
14,17,17,tD,0.27378125458199065
14,17,17,tE,1.316974524219404
14,17,17,tA,8.97863928652805
14,17,18,tD,0.2693193592785974
14,17,18,tE,1.023915155808936
14,17,18,tA,7.484623197593464
14,17,19,tD,0.22323031217092648
14,17,19,tE,0.4468084045765863
14,17,19,tA,1.5031571603394696
14,17,20,tD,0.21118461369042052
14,17,20,tE,0.6648325595015194
14,17,20,tA,5.98526402364223
15,17,-1,e,0.9299336343226506
15,17,-1,c,0.9454561093776069
15,17,-1,s,0.92578125
15,17,1,tD,24.298947855830193
15,17,1,tE,23.14558769762516
15,17,1,tA,203.32864740490913
15,17,2,tD,15.039990447461605
15,17,2,tE,13.110205978155136
15,17,2,tA,131.11415786389261
15,17,3,tD,9.61359637370333
15,17,3,tE,9.235031362622976
15,17,3,tA,88.38476133299991
15,17,4,tD,5.407369018765166
15,17,4,tE,6.378711351193488
15,17,4,tA,58.78682484570891
15,17,5,tD,3.88554371567443
15,17,5,tE,4.667664062231779
15,17,5,tA,39.674001163686626
15,17,6,tD,2.618719188380055
15,17,6,tE,3.65000182390213
15,17,6,tA,29.77015944616869
15,17,7,tD,2.35056247189641
15,17,7,tE,3.4779600102920085
15,17,7,tA,26.817237349314382
15,17,8,tD,1.7574055598233826
15,17,8,tE,3.60289908957202
15,17,8,tA,28.292458523719688
15,17,9,tD,1.4089290093397722
15,17,9,tE,2.873756658664206
15,17,9,tA,18.56668383642682
15,17,10,tD,1.3624256031471305
15,17,10,tE,2.385569672449492
15,17,10,tA,13.745767665837775
15,17,11,tD,1.250276057937299
15,17,11,tE,2.240285276056966
15,17,11,tA,10.572206734635984
15,17,12,tD,1.093520798283862
15,17,12,tE,1.5252825999632478
15,17,12,tA,6.239859625238751
15,17,13,tD,1.0820695033471566
15,17,13,tE,1.7404533169028582
15,17,13,tA,6.7741487160892575
15,17,14,tD,1.0603030518032028
15,17,14,tE,1.5384981525567127
15,17,14,tA,4.578134957810107
15,17,15,tD,0.9685665959332255
15,17,15,tE,1.264037344721146
15,17,15,tA,4.046069491108938
15,17,16,tD,0.9272612198110437
15,17,16,tE,1.4609295333211776
15,17,16,tA,4.769024718487344
15,17,17,tD,0.920840883620258
15,17,17,tE,1.20269572660618
15,17,17,tA,2.7811451610541553
15,17,18,tD,0.8836659545522707
15,17,18,tE,0.928772812942043
15,17,18,tA,0.6513642430945765
15,17,19,tD,0.8446827555235359
15,17,19,tE,0.8596181957545923
15,17,19,tA,0.45016433486307506
15,17,20,tD,0.8889244535275793
15,17,20,tE,1.4344389875623165
15,17,20,tA,7.144890001767635
16,17,-1,e,0.8203932598129919
16,17,-1,c,0.8630388020086326
16,17,-1,s,0.7470703125
16,17,1,tD,25.189837381243706
16,17,1,tE,23.659884959459305
16,17,1,tA,204.5139975696802
16,17,2,tD,16.27077548392117
16,17,2,tE,13.14175502769649
16,17,2,tA,140.4068644940853
16,17,3,tD,9.10312170907855
16,17,3,tE,8.335233397781849
16,17,3,tA,82.44942651269957
16,17,4,tD,6.655854630051181
16,17,4,tE,6.732324139215052
16,17,4,tA,56.16195516451262
16,17,5,tD,5.9479077567812055
16,17,5,tE,5.754326717462391
16,17,5,tA,47.60871312231757
16,17,6,tD,4.994838233105838
16,17,6,tE,5.21851976797916
16,17,6,tA,32.92335839255247
16,17,7,tD,3.6937382369069383
16,17,7,tE,5.091255719074979
16,17,7,tA,26.52924414316658
16,17,8,tD,3.8185262675979175
16,17,8,tE,4.986421030247584
16,17,8,tA,24.443950466869865
16,17,9,tD,3.2452288733329624
16,17,9,tE,3.8904716505203396
16,17,9,tA,18.943705281068105
16,17,10,tD,2.847292735154042
16,17,10,tE,2.9956686390796676
16,17,10,tA,7.047511858661892
16,17,11,tD,2.5383831106009893
16,17,11,tE,2.7318493840284646
16,17,11,tA,3.2711296971683623
16,17,12,tD,2.4716105701809283
16,17,12,tE,2.606644083512947
16,17,12,tA,2.4639724293519976
16,17,13,tD,2.377566139533883
16,17,13,tE,2.4304694812744856
16,17,13,tA,2.111862362427928
16,17,14,tD,2.4365060588752385
16,17,14,tE,2.49046319979243
16,17,14,tA,1.7325910417857813
16,17,15,tD,2.3825262514001224
16,17,15,tE,2.382873271999415
16,17,15,tA,1.63457676240796
16,17,16,tD,2.4122803798818495
16,17,16,tE,2.313761366647668
16,17,16,tA,1.6657889934358536
16,17,17,tD,2.280847396556055
16,17,17,tE,2.22461775681586
16,17,17,tA,1.462784435156209
16,17,18,tD,2.3682728077837965
16,17,18,tE,2.2322985849459656
16,17,18,tA,1.8228749051813793
16,17,19,tD,2.2472289948855177
16,17,19,tE,2.1334017037879676
16,17,19,tA,1.6029454225572408
16,17,20,tD,2.343034994562913
16,17,20,tE,2.113922154676402
16,17,20,tA,1.8747368896583794
17,17,-1,e,0.9684207929341524
17,17,-1,c,0.9565891259813555
17,17,-1,s,0.794921875
17,17,1,tD,24.68774677813053
17,17,1,tE,23.7441620901227
17,17,1,tA,200.09302897006273
17,17,2,tD,15.181555388495326
17,17,2,tE,13.476992931216955
17,17,2,tA,142.09097557514906
17,17,3,tD,7.935366697143763
17,17,3,tE,7.20204309746623
17,17,3,tA,80.94880697596818
17,17,4,tD,4.248506770469248
17,17,4,tE,4.712432663422078
17,17,4,tA,49.408154643373564
17,17,5,tD,3.5574481224175543
17,17,5,tE,3.8094113366678357
17,17,5,tA,48.149378035916016
17,17,6,tD,2.78169876197353
17,17,6,tE,3.092936452711001
17,17,6,tA,36.9742318430217
17,17,7,tD,2.370543428347446
17,17,7,tE,3.153924945741892
17,17,7,tA,34.11449109780369
17,17,8,tD,1.9836228828353342
17,17,8,tE,2.885983628802933
17,17,8,tA,29.557308057439514
17,17,9,tD,1.587556556914933
